model,mae,rmse,mape,r2
y_pred_7,0.010664142058058752,0.035425534281099444,15830621422586.03,0.10785448435220779
y_pred_30,0.011970376878435674,0.03787472024351192,22005131134419.62,-0.019768860654436837
y_pred_60,0.013602879593691128,0.040381944678018186,27367585138251.457,-0.15925062305415194
y_pred_120,0.017058888054535048,0.04754402113474049,43433480112235.55,-0.6069216411580727
naive_forecast,16.792958004768018,96.14170191756968,0.011842190554058201,0.9998855900497822
