model,mae,rmse,mape,r2
y_pred_6,110168.45804619846,424026.3351821664,202554772882267.2,-54.438296664126234
y_pred_12,84828.75535077437,438872.13247571164,1151973706351331.5,-58.388208859553274
y_pred_36,99433.01524254544,666259.7182141134,527056681091268.6,-135.8709655793759
y_pred_72,79349.90387836237,691635.8678164567,634956246173464.5,-146.49565686874809
y_pred_144,70706.94998975737,468423.0677165889,437004543281901.4,-66.65513506669019
ensemble_simple,67111.06064773591,390972.6963151503,590709189956039.6,-46.13213101514762
ensemble_min_max,83639.06689542133,374948.89293841185,319779658082079.25,-42.34793053939249
naive_forecast,221.267173784654,1963.8535672708401,120256331839.07298,0.998810834170448
