model,mae,rmse,mape,r2
y_pred_3,1.1310486262904871e+20,1.2087747533169203e+22,1.2566455474414192e+17,-2.952135837179955e+37
y_pred_12,1.0738909427777712e+25,1.147796941348786e+27,1.1932055432368113e+22,-2.6618017223620885e+47
y_pred_24,6.068826343111927e+21,6.486273848087124e+23,6.743739571202775e+18,-8.500336855494034e+40
y_pred_30,1.386899798580247e+23,1.482312730948026e+25,1.5411685826197815e+20,-4.4394099667409425e+43
ensemble_simple,2.720945367241677e+24,2.9082019942366442e+26,3.023260459834754e+21,-1.7088136769870237e+46
ensemble_min_max,6.940154384261218e+22,7.417607686911053e+24,7.71212630552458e+19,-1.1116633698247311e+43
naive_forecast,500.86694666655126,1098.7113862164038,0.13757606423001867,0.7586227693066239
