model,mae,rmse,mape,r2
y_pred_6,104633.9523054182,862187.9072179283,504363521978.25037,0.8419706018727224
y_pred_12,78909.37573633701,678841.1052486514,522696021431.53796,0.9020351460731413
y_pred_48,84081.65546420445,837476.7720031225,22831811547541.438,0.8508993377869215
y_pred_60,79966.96156421016,646751.0481306477,44811906530859.49,0.911078185957091
ensemble_simple,67497.02919981719,596959.2074319356,16884836340552.629,0.924242899954264
ensemble_min_max,75915.81970078565,683491.3173442495,22466685387869.793,0.900688387075885
naive_forecast,22234.9803171906,216570.06930593945,0.057610425818809985,0.9900291793946093
