model,mae,rmse,mape,r2
y_pred_6,69580.80141440507,648478.41321632,360574610436.0487,0.9106025607283149
y_pred_12,66190.83577894235,633367.8341147508,368236433847.97327,0.9147202263497781
y_pred_48,66087.92166944119,655087.3739569128,28353712556809.215,0.9087710892609312
y_pred_60,68323.35989902807,685951.1463663242,6931327391161.8545,0.8999722721215203
ensemble_simple,65264.25340515392,652515.3464087665,8277196153701.804,0.9094860553814914
ensemble_min_max,66614.39201802027,664164.130391079,3406954737605.1924,0.9062254766646242
naive_forecast,22234.9803171906,216570.06930593945,0.057610425818809985,0.9900291793946093
