model,mae,rmse,mape,r2
y_pred_6,62886.81844960313,578643.0767971263,737213697984.3798,0.9288203981847575
y_pred_12,62319.72658329623,554014.7743929726,523915694939.7952,0.9347505696224122
y_pred_48,69342.92694603477,754981.3395683577,1368019976883.5781,0.8788268308282211
y_pred_60,64848.36812090281,708183.9104134768,1237017792620.119,0.893383077451449
ensemble_simple,60169.39806706886,609680.9573641821,615689384714.5713,0.9209795874628711
ensemble_min_max,61131.71528230257,633347.2408327746,964807806968.0824,0.9147257718220321
naive_forecast,22234.9803171906,216570.06930593945,0.057610425818809985,0.9900291793946093
