model,mae,rmse,mape,r2
y_pred_12,524.4026908331978,5696.177871586458,1.0156906897120374e+16,-6.892421091343678
y_pred_36,320.50090059883746,2449.2308518410605,1.0046446694603948e+16,-0.45915896125582867
y_pred_72,273.3226112371287,2176.658914385705,7486521456081604.0,-0.1524548592786319
y_pred_144,254.5994890623777,2111.5861989297564,4591403164268304.0,-0.08457800682537164
naive_forecast,14725.469893549829,58626.30031419464,1.474886916053831e+17,-835.0420866961542
