model,mae,rmse,mape,r2
y_pred_3,406.132452018565,5531.564508604934,14340091216630.803,0.6293046180418902
y_pred_30,681.5694992310675,15231.675662426169,118849201562163.75,-1.8107135003607668
y_pred_60,282.95559122077833,1425.1778767372484,199754216425092.0,0.9753929610316284
y_pred_120,367.20493667418197,2017.5921468525262,277004596904680.2,0.9506839856339765
ensemble_simple,430.1997967347221,5356.757915227656,152487026527141.66,0.6523635928500384
ensemble_min_max,382.08029119366574,3142.4692228689737,145672344060655.5,0.8803636158314794
naive_forecast,16.70891514500537,92.79242684106704,0.011937335267949671,0.9998956851160774
