model,mae,rmse,mape,r2
y_pred_3,1010.3596392230759,32245.684995238487,11480490692448.598,-11.596921615985963
y_pred_30,1035.919808409132,32762.9799381604,5426243305339.78,-12.004330685409151
y_pred_60,974.3388562216942,31252.59979696776,19176346704254.684,-10.832963206266097
y_pred_120,1069.4714574269588,33480.209979808955,1357937075249.2937,-12.579930867108793
ensemble_simple,1020.6930316670048,32435.061475441173,8681285906707.329,-11.745317643950731
ensemble_min_max,1039.2911794041447,32862.766449749084,5061276808617.424,-12.083666139006938
naive_forecast,16.70891514500537,92.79242684106704,0.011937335267949671,0.9998956851160774
