model,mae,rmse,mape,r2
y_pred_3,1241.3413084663937,32258.57548975362,13730767036634.182,-11.606995088175777
y_pred_30,285.1615508374833,1329.744512878786,125237152079680.08,0.9785781178084172
y_pred_60,426.535840896462,3788.332930292736,204627217543865.22,0.8261328677071578
y_pred_120,437.9015738393114,4796.956209721848,273611967456736.6,0.7212257085733531
ensemble_simple,547.9877069888245,8319.172939657357,154301776029229.0,0.16154160412127194
ensemble_min_max,799.7022674951662,16331.964492160889,143671367246685.34,-2.231454660647069
naive_forecast,16.70891514500537,92.79242684106704,0.011937335267949671,0.9998956851160774
