model,mae,rmse,mape,r2
y_pred_3,391.9153306230871,2805.9101170971303,11444328127719.639,0.904617495270657
y_pred_30,497.0085068258964,7583.158967539841,126978721834718.83,0.3033389445651119
y_pred_60,281.045821622069,1627.5643302367387,206062708034348.53,0.9679079441497845
y_pred_120,701.0364711924389,8544.808403841776,271531677048059.97,0.115442903234944
ensemble_simple,442.202523244408,3699.6012162282705,154004358761211.75,0.8341822415873568
ensemble_min_max,527.3349839453931,4944.159945607729,141488002587889.78,0.7038537507250351
naive_forecast,16.70891514500537,92.79242684106704,0.011937335267949671,0.9998956851160774
