model,mae,rmse,mape,r2
y_pred_3,5965.9287787732865,36057.14786004326,0.7709703319360699,0.04646829863790358
y_pred_12,55362.088615748384,670627.7839627626,8.330394429889562,-328.8492333713574
y_pred_24,76472.57863548146,792548.7387221714,14.943748097545107,-459.6852983102908
y_pred_30,74316.09934090286,754046.6736104785,19.44170740268182,-416.01228717530205
ensemble_simple,53010.66030024813,533784.4952018037,10.867576322773164,-207.97017388209755
ensemble_min_max,40117.06225038726,384785.1374385976,10.101120209831924,-107.58978474992179
naive_forecast,1468.6671231092441,24237.66396452727,0.15637091235269987,0.7549210267411384
