model,mae,rmse,mape,r2
y_pred_3,0.2441589207012908,0.3292599017745892,33966591066540.516,-0.3063544362039614
y_pred_12,0.17501758993822092,0.2498083866086401,20889367969414.793,0.24803545387796344
y_pred_24,0.1749128394559897,0.24948513095702196,20929082421732.266,0.24998030064803678
naive_forecast,271.4224059581173,890.9576766419867,4.69262666704837e+16,-9609371.065213319
