model,mae,rmse,mape,r2
y_pred_3,0.20425072401314281,0.2892789090911088,2235124087258.9854,-0.008362944730149202
y_pred_12,0.202594155355492,0.2880379585618935,515990099956.705,0.00026986265445827495
y_pred_24,0.20260356167285606,0.28806789042047504,416002064358.19226,6.207520848811043e-05
naive_forecast,21.673806419569132,69.24291785132053,0.22561888520417772,0.993363085721326
