model,mae,rmse,mape,r2
y_pred_3,0.07443302148870404,0.11446547564720574,2445339990551.255,-0.16118518308144947
y_pred_12,0.06875592876733658,0.10764018103383774,730496936683.5771,-0.026836481703190085
y_pred_36,0.06774178205940504,0.10662735102711202,216992736598.68994,-0.007603554936257417
naive_forecast,0.7200424542407836,1.198117432096529,0.07616839864678919,0.8983548060645306
