model,mae,rmse,mape,r2
y_pred_6,1.1912147614457353,2.04765370593147,0.1291193338369342,0.7118388003845049
y_pred_12,1.1817275117159625,2.046694639303183,0.1282190057755046,0.7121086712792943
y_pred_24,1.1987143089079837,2.0621738269752226,0.13000689484274,0.7077375497170539
y_pred_36,1.209299942587909,2.070286207875505,0.1310167706923085,0.7054335656254249
ensemble_simple,1.191867813849554,2.0542237360242823,0.12922320769745857,0.709986665895405
ensemble_min_max,1.1963813372041547,2.0559636296092236,0.12964291822081794,0.7094951848348048
naive_forecast,0.7601953286929621,1.220305901377113,0.07825446432058461,0.8976565853279824
